MX|03600|DIF|Benito Juárez
MX|03610|DIF|Benito Juárez
MX|03620|DIF|Benito Juárez
MX|03630|DIF|Benito Juárez
MX|03640|DIF|Benito Juárez
MX|03650|DIF|Benito Juárez
MX|03660|DIF|Benito Juárez
MX|03700|DIF|Benito Juárez
MX|03710|DIF|Benito Juárez
MX|03720|DIF|Benito Juárez
MX|03730|DIF|Benito Juárez
MX|03740|DIF|Benito Juárez
MX|03800|DIF|Benito Juárez
MX|03809|DIF|Benito Juárez
MX|03810|DIF|Benito Juárez
MX|03818|DIF|Benito Juárez
MX|03819|DIF|Benito Juárez
MX|03820|DIF|Benito Juárez
MX|03840|DIF|Benito Juárez
MX|03849|DIF|Benito Juárez
MX|03900|DIF|Benito Juárez
MX|03910|DIF|Benito Juárez
MX|03920|DIF|Benito Juárez
MX|03930|DIF|Benito Juárez
MX|03940|DIF|Benito Juárez
MX|03949|DIF|Benito Juárez
MX|04000|DIF|Coyoacán
MX|04009|DIF|Coyoacán
MX|04010|DIF|Coyoacán
MX|04020|DIF|Coyoacán
MX|04030|DIF|Coyoacán
MX|04040|DIF|Coyoacán
MX|04100|DIF|Coyoacán
MX|04110|DIF|Coyoacán
MX|04120|DIF|Coyoacán
MX|04129|DIF|Coyoacán
MX|04200|DIF|Coyoacán
MX|04210|DIF|Coyoacán
MX|04220|DIF|Coyoacán
MX|04230|DIF|Coyoacán
MX|04239|DIF|Coyoacán
MX|04240|DIF|Coyoacán
MX|04250|DIF|Coyoacán
MX|04259|DIF|Coyoacán
MX|04260|DIF|Coyoacán
MX|04270|DIF|Coyoacán
MX|04280|DIF|Coyoacán
MX|04300|DIF|Coyoacán
MX|04307|DIF|Coyoacán
MX|04309|DIF|Coyoacán
MX|04310|DIF|Coyoacán
MX|04317|DIF|Coyoacán
MX|04318|DIF|Coyoacán
MX|04319|DIF|Coyoacán
MX|04320|DIF|Coyoacán
MX|04326|DIF|Coyoacán
MX|04327|DIF|Coyoacán
MX|04330|DIF|Coyoacán
MX|04336|DIF|Coyoacán
MX|04337|DIF|Coyoacán
MX|04338|DIF|Coyoacán
MX|04340|DIF|Coyoacán
MX|04350|DIF|Coyoacán
MX|04359|DIF|Coyoacán
MX|04360|DIF|Coyoacán
MX|04368|DIF|Coyoacán
MX|04369|DIF|Coyoacán
MX|04370|DIF|Coyoacán
MX|04380|DIF|Coyoacán
MX|04390|DIF|Coyoacán
MX|04400|DIF|Coyoacán
MX|04410|DIF|Coyoacán
MX|04420|DIF|Coyoacán
MX|04440|DIF|Coyoacán
MX|04450|DIF|Coyoacán
MX|04460|DIF|Coyoacán
MX|04470|DIF|Coyoacán
MX|04480|DIF|Coyoacán
MX|04489|DIF|Coyoacán
MX|04490|DIF|Coyoacán
MX|04500|DIF|Coyoacán
MX|04510|DIF|Coyoacán
MX|04513|DIF|Coyoacán
MX|04519|DIF|Coyoacán
MX|04530|DIF|Coyoacán
MX|04535|DIF|Coyoacán
MX|04600|DIF|Coyoacán
MX|04610|DIF|Coyoacán
MX|04620|DIF|Coyoacán
MX|04630|DIF|Coyoacán
MX|04640|DIF|Coyoacán
MX|04650|DIF|Coyoacán
MX|04660|DIF|Coyoacán
MX|04700|DIF|Coyoacán
MX|04710|DIF|Coyoacán
MX|04718|DIF|Coyoacán
MX|04719|DIF|Coyoacán
MX|04720|DIF|Coyoacán
MX|04729|DIF|Coyoacán
MX|04730|DIF|Coyoacán
MX|04737|DIF|Coyoacán
MX|04738|DIF|Coyoacán
MX|04739|DIF|Coyoacán
MX|04800|DIF|Coyoacán
MX|04810|DIF|Coyoacán
MX|04815|DIF|Coyoacán
MX|04830|DIF|Coyoacán
MX|04840|DIF|Coyoacán
MX|04843|DIF|Coyoacán
MX|04849|DIF|Coyoacán
MX|04850|DIF|Coyoacán
MX|04859|DIF|Coyoacán
MX|04870|DIF|Coyoacán
MX|04890|DIF|Coyoacán
MX|04899|DIF|Coyoacán
MX|04908|DIF|Coyoacán
MX|04909|DIF|Coyoacán
MX|04910|DIF|Coyoacán
MX|04918|DIF|Coyoacán
MX|04919|DIF|Coyoacán
MX|04920|DIF|Coyoacán
MX|04921|DIF|Coyoacán
MX|04929|DIF|Coyoacán
MX|04930|DIF|Coyoacán
MX|04938|DIF|Coyoacán
MX|04939|DIF|Coyoacán
MX|04940|DIF|Coyoacán
MX|04950|DIF|Coyoacán
MX|04960|DIF|Coyoacán
MX|04970|DIF|Coyoacán
MX|04980|DIF|Coyoacán
MX|05000|DIF|Cuajimalpa de Morelos
MX|05009|DIF|Cuajimalpa de Morelos
MX|05010|DIF|Cuajimalpa de Morelos
MX|05020|DIF|Cuajimalpa de Morelos
MX|05030|DIF|Cuajimalpa de Morelos
MX|05039|DIF|Cuajimalpa de Morelos
MX|05050|DIF|Cuajimalpa de Morelos
MX|05060|DIF|Cuajimalpa de Morelos
MX|05100|DIF|Cuajimalpa de Morelos
MX|05110|DIF|Cuajimalpa de Morelos
MX|05118|DIF|Cuajimalpa de Morelos
MX|05119|DIF|Cuajimalpa de Morelos
MX|05120|DIF|Cuajimalpa de Morelos
MX|05126|DIF|Cuajimalpa de Morelos
MX|05128|DIF|Cuajimalpa de Morelos
MX|05129|DIF|Cuajimalpa de Morelos
MX|05130|DIF|Cuajimalpa de Morelos
MX|05200|DIF|Cuajimalpa de Morelos
MX|05214|DIF|Cuajimalpa de Morelos
MX|05219|DIF|Cuajimalpa de Morelos
MX|05220|DIF|Cuajimalpa de Morelos
MX|05230|DIF|Cuajimalpa de Morelos
MX|05238|DIF|Cuajimalpa de Morelos
MX|05240|DIF|Cuajimalpa de Morelos
MX|05249|DIF|Cuajimalpa de Morelos
MX|05260|DIF|Cuajimalpa de Morelos
MX|05268|DIF|Cuajimalpa de Morelos
MX|05269|DIF|Cuajimalpa de Morelos
MX|05270|DIF|Cuajimalpa de Morelos
MX|05280|DIF|Cuajimalpa de Morelos
MX|05310|DIF|Cuajimalpa de Morelos
MX|05320|DIF|Cuajimalpa de Morelos
MX|05330|DIF|Cuajimalpa de Morelos
MX|05348|DIF|Cuajimalpa de Morelos
MX|05349|DIF|Cuajimalpa de Morelos
